SecurityCode,Symbol,SecurityName,ISINNo,Sector,Industry,Exchange,Currency,GICS,Country
537536,DENISCHEM,Denis Chem Lab Ltd,INE051G01012,Healthcare,Healthcare,NSE,INR,35,India
533137,DEN,Den Networks Ltd,INE947J01015,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
504240,DLTNCBL,DELTON CABLES LTD.,INE872E01016,Industrials,Capital Goods,NSE,INR,40203030,India
504286,DELTAMAGNT,Delta Manufacturing Ltd,INE393A01011,Industrials,Capital Goods,NSE,INR,40203030,India
539596,DELTA,Delta Industrial Resources Ltd,INE681Q01015,Financial Services,Financial Services,NSE,INR,40201020,India
532848,DELTACORP,DELTA CORP LTD.,INE124G01033,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
533452,DELPHIFX,Delphi World Money Ltd,INE726L01019,Financial Services,Financial Services,NSE,INR,40201020,India
543529,DELHIVERY,Delhivery Ltd,INE148O01028,Services,Services,NSE,INR,20201040,India
514030,DEEPAKSP,DEEPAK SPINNERS LTD.-$,INE272C01013,Consumer Discretionary,Textiles,NSE,INR,25203030,India
506401,DEEPAKNI,DEEPAK NITRITE LTD.-$,INE288B01029,Commodities,Chemicals,NSE,INR,15101010,India
500645,DEEPAKFERT,DEEPAK FERTILISERS & PETROCHEMICALS CORPORATION LTD.,INE501A01019,Commodities,Chemicals,NSE,INR,15101010,India
541778,DEEP,Deep Polymers Ltd,INE00IY01012,Commodities,Chemicals,NSE,INR,15101010,India
543288,DEEPIND,Deep Industries Ltd,INE0FHS01016,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
532760,DEEPENR,Deep Energy Resources Ltd,INE677H01012,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
539559,DDIL,Deep Diamond India Ltd,INE005G01026,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
539405,DITCO,Decorous Investment & Trading Co Ltd,INE183R01010,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
531227,DECOMIC,DECO-MICA LTD.,INE907E01010,Commodities,Chemicals,NSE,INR,15101010,India
524752,DECIPHER,Decipher Labs Ltd,INE643N01012,Healthcare,Healthcare,NSE,INR,35,India
539190,DFL,Decillion Finance Ltd,INE848N01017,Financial Services,Financial Services,NSE,INR,40201020,India
542248,DECCAN,Deccan Health Care Ltd,INE452W01019,Healthcare,Healthcare,NSE,INR,35,India
512068,DECNGOLD,DECCAN GOLD MINES LTD.,INE945F01025,Commodities,Metals & Mining,NSE,INR,151040,India
502137,DECCANCE,DECCAN CEMENTS LTD.-$,INE583C01021,Commodities,Construction Materials,NSE,INR,15102010,India
505703,DECANBRG,DECCAN BEARINGS LTD.,INE498D01012,Industrials,Capital Goods,NSE,INR,40203030,India
590031,DENORA,DE NORA INDIA LTD.,INE244A01016,Industrials,Capital Goods,NSE,INR,40203030,India
543547,DDEVPLASTIK,Ddev Plastiks Industries Ltd,INE0HR601026,Commodities,Chemicals,NSE,INR,15101010,India
543650,DCXINDIA,DCX Systems Ltd,INE0KL801015,Industrials,Capital Goods,NSE,INR,40203030,India
500117,DCW,DCW LTD.,INE500A01029,Commodities,Chemicals,NSE,INR,15101010,India
523367,DCMSHRIRAM,DCM Shriram Limited,INE499A01024,Diversified,Diversified,NSE,INR,40203030,India
523369,DCMSRMIND,DCM SHRIRAM INDUSTRIES LTD.-$,INE843D01027,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
542729,DCMNVL,DCM Nouvelle Ltd,INE08KP01019,Consumer Discretionary,Textiles,NSE,INR,25203030,India
502820,DCM,DCM LTD.,INE498A01018,Information Technology,Information Technology,NSE,INR,45,India
511611,DCMFINSERV,DCM FINANCIAL SERVICES LTD.,INE891B01012,Financial Services,Financial Services,NSE,INR,40201020,India
532772,DCBBANK,DCB Bank Limited,INE503A01015,Financial Services,Financial Services,NSE,INR,40201020,India
543636,DCI,Dc Infotech and Communication Ltd,INE0A1101019,Information Technology,Information Technology,NSE,INR,45,India
530393,DBSTOCKBRO,DB (INTERNATIONAL) STOCK BROKERS LTD.,INE921B01025,Financial Services,Financial Services,NSE,INR,40201020,India
543267,DAVANGERE,Davangere Sugar Company Ltd,INE179G01011,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
530171,DAULAT,DAULAT SECURITIES LTD.,INE108C01019,Financial Services,Financial Services,NSE,INR,40201020,India
519413,DATIWARE,Datiware Maritime Infra Ltd,INE673U01014,Services,Services,NSE,INR,20201040,India
532528,DATAMATICS,DATAMATICS GLOBAL SERVICES LTD.,INE365B01017,Information Technology,Information Technology,NSE,INR,45,India
543428,DATAPATTNS,Data Patterns (India) Ltd,INE0IX101010,Industrials,Capital Goods,NSE,INR,40203030,India
539884,DARSHANORNA,Darshan Orna Ltd,INE671T01028,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
543651,DAPS,DAPS Advertising Ltd,INE975Z01012,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
540361,DANUBE,Danube Industries Ltd,INE575D01041,Services,Services,NSE,INR,20201040,India
532329,DANLAW,DANLAW TECHNOLOGIES INDIA LTD.-$,INE310B01013,Industrials,Capital Goods,NSE,INR,40203030,India
521220,DAMOINDUS,DAMODAR INDUSTRIES LTD.-$,INE497D01022,Consumer Discretionary,Textiles,NSE,INR,25203030,India
500097,DALMIASUG,Dalmia Bharat Sugar and Industries Ltd,INE495A01022,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
542216,DALBHARAT,Dalmia Bharat Ltd,INE00R701025,Commodities,Construction Materials,NSE,INR,15102010,India
501148,DSINVEST,DALAL STREET INVESTMENTS LTD.,INE422D01012,Financial Services,Financial Services,NSE,INR,40201020,India
530825,DAIKAFFI,DAIKAFFIL CHEMICALS INDIA LTD.,INE789B01018,Commodities,Chemicals,NSE,INR,15101010,India
526821,DAICHI,DAI-ICHI KARKARIA LTD.-$,INE928C01010,Commodities,Chemicals,NSE,INR,15101010,India
500096,DABUR,DABUR INDIA LTD.,INE016A01026,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
533151,DBCORP,D B Corp Ltd,INE950I01011,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
533160,DBREALTY,D B Realty Ltd,INE879I01012,Consumer Discretionary,Realty,NSE,INR,2550,India
517514,DHINDIA,D&H India Ltd-$,INE589D01018,Industrials,Capital Goods,NSE,INR,40203030,India
532175,CYIENT,Cyient Limited,INE136B01020,Information Technology,Information Technology,NSE,INR,45,India
532173,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.,INE214A01019,Information Technology,Information Technology,NSE,INR,45,India
532640,CYBERMEDIA,CYBER MEDIA (INDIA) LTD.,INE278G01037,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
531472,CYBELEIND,CYBELE INDUSTRIES LTD.,INE183D01010,Industrials,Capital Goods,NSE,INR,40203030,India
530843,CUPID,CUPID LTD.-$,INE509F01011,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
500480,CUMMINSIND,CUMMINS INDIA LTD.,INE298A01020,Industrials,Capital Goods,NSE,INR,40203030,India
511710,CUBIFIN,CUBICAL FINANCIAL SERVICES LTD.,INE717D01023,Financial Services,Financial Services,NSE,INR,40201020,India
526027,CUBEXTUB,CUBEX TUBINGS LTD.,INE144D01012,Industrials,Capital Goods,NSE,INR,40203030,India
530067,CSLFINANCE,CSL Finance Ltd,INE718F01018,Financial Services,Financial Services,NSE,INR,40201020,India
542867,CSBBANK,CSB Bank Ltd,INE679A01013,Financial Services,Financial Services,NSE,INR,40201020,India
539876,CROMPTON,Crompton Greaves Consumer Electricals Ltd,INE299U01018,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
531909,CROISSANCE,Croissance Ltd,INE587J01027,Consumer Discretionary,Realty,NSE,INR,2550,India
500092,CRISIL,CRISIL LTD.,INE007A01025,Financial Services,Financial Services,NSE,INR,40201020,India
526977,CRIMSON,Crimson Metal Engineering Company Ltd,INE318P01016,Industrials,Capital Goods,NSE,INR,40203030,India
526269,CRSTCHM,CRESTCHEM LTD.,INE293N01016,Commodities,Chemicals,NSE,INR,15101010,India
511413,CREST,CREST VENTURES LIMITED,INE559D01011,Financial Services,Financial Services,NSE,INR,40201020,India
512379,CRESSAN,CRESSANDA SOLUTIONS LTD.,INE716D01033,Information Technology,Information Technology,NSE,INR,45,India
541770,CREDITACC,CreditAccess Grameen Ltd,INE741K01010,Financial Services,Financial Services,NSE,INR,40201020,India
532392,CREATIVEYE,CREATIVE EYE LTD.,INE230B01021,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
539527,CREATIVE,Creative Castings Ltd,INE146E01015,Industrials,Capital Goods,NSE,INR,40203030,India
509472,CRAVATEX,CRAVATEX LTD.,INE145E01017,Services,Services,NSE,INR,20201040,India
522001,CRANEX,CRANEX LTD.,INE608B01010,Industrials,Capital Goods,NSE,INR,40203030,India
512093,CRANESSOFT,CRANES SOFTWARE INTERNATIONAL LTD.,INE234B01023,Information Technology,Information Technology,NSE,INR,45,India
538770,CRANEINFRA,Crane Infrastructure Ltd,INE176L01017,Consumer Discretionary,Realty,NSE,INR,2550,India
543276,CRAFTSMAN,Craftsman Automation Ltd,INE00LO01017,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
531624,COUNCODOS,COUNTRY CONDO'S LTD.,INE695B01025,Consumer Discretionary,Realty,NSE,INR,2550,India
526550,CCHHL,Country Club Hospitality & Holidays Ltd,INE652F01027,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
538922,COSYN,COSYN Ltd,INE029B01019,Information Technology,Information Technology,NSE,INR,45,India
543172,COSPOWER,Cospower Engineering Ltd,INE0CQB01010,Industrials,Capital Goods,NSE,INR,40203030,India
508814,COSMOFIRST,Cosmo First Ltd,INE757A01017,Industrials,Capital Goods,NSE,INR,40203030,India
523100,COSMOFE,COSMO FERRITES LTD.-$,INE124B01018,Industrials,Capital Goods,NSE,INR,40203030,India
530545,COSCO,COSCO (INDIA) LTD.-$,INE949B01018,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
540199,CMBL,Corporate Merchant Bankers Ltd,INE850R01014,Financial Services,Financial Services,NSE,INR,40201020,India
526737,CORPOCO,CORPORATE COURIER AND CARGO LTD.,INE871E01018,Services,Services,NSE,INR,20201040,India
506395,COROMANDEL,COROMANDEL INTERNATIONAL LTD.,INE169A01031,Commodities,Chemicals,NSE,INR,15101010,India
533167,COROENGG,COROMANDEL ENGINEERING COMPANY LTD.,INE312J01012,Consumer Discretionary,Realty,NSE,INR,2550,India
507543,CORAGRO,COROMANDEL AGRO PRODUCTS & OILS LTD.,INE495D01018,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
532941,CORDSCABLE,CORDS CABLE INDUSTRIES LTD.,INE792I01017,Industrials,Capital Goods,NSE,INR,40203030,India
530755,CORNE,CORAL NEWSPRINTS LTD.,INE715D01019,Commodities,Forest Materials,NSE,INR,151050,India
524506,CORALAB,CORAL LABORATORIES LTD.,INE683E01017,Healthcare,Healthcare,NSE,INR,35,India
531556,CORALFINAC,CORAL INDIA FINANCE & HOUSING LTD.,INE558D01021,Services,Services,NSE,INR,20201040,India
522295,CONTROLPR,CONTROL PRINT LTD.-$,INE663B01015,Information Technology,Information Technology,NSE,INR,45,India
538868,CSL,Continental Securities Ltd,INE183Q01020,Financial Services,Financial Services,NSE,INR,40201020,India
523232,CONTPTR,CONTINENTAL PETROLEUMS LTD.,INE369D01023,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
531460,CONTICON,CONTINENTAL CONTROLS LTD.,INE545B01022,Industrials,Capital Goods,NSE,INR,40203030,India
506935,CONTCHM,CONTINENTAL CHEMICALS LTD.,INE423K01015,Information Technology,Information Technology,NSE,INR,45,India
531067,CONTILI,CONTIL INDIA LTD.,INE080G01011,Services,Services,NSE,INR,20201040,India
540597,CONTAINER,Containerway International Ltd,INE319U01022,Services,Services,NSE,INR,20201040,India
531344,CONCOR,CONTAINER CORPORATION OF INDIA LTD.,INE111A01025,Services,Services,NSE,INR,20201040,India
543606,CONTAINE,Containe Technologies Ltd,INE0M8901010,Industrials,Capital Goods,NSE,INR,40203030,India
523844,CONSTRONIC,Constronics Infra Ltd,INE537B01011,Services,Services,NSE,INR,20201040,India
539091,CITL,Consecutive Investment & Trading Company Ltd,INE187R01011,Financial Services,Financial Services,NSE,INR,40201020,India
526829,CONFIPET,CONFIDENCE PETROLEUM INDIA LTD.,INE552D01024,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
539991,CFEL,Confidence Futuristic Energetech Ltd,INE700F01024,Services,Services,NSE,INR,20201040,India
504340,CONFINT,Confidence Finance And Trading Limited,INE180M01033,Financial Services,Financial Services,NSE,INR,40201020,India
538965,CONCORD,Concord Drugs Ltd,INE858L01010,Healthcare,Healthcare,NSE,INR,35,India
543619,CNCRD,Concord Control Systems Ltd,INE0N0J01014,Industrials,Capital Goods,NSE,INR,40203030,India
522231,CONART,CONART ENGINEERS LTD.-$,INE714D01012,Industrials,Construction,NSE,INR,20103010,India
507833,COMPUPN,COMPUTER POINT LTD.,INE607B01012,Information Technology,Information Technology,NSE,INR,45,India
543232,CAMS,Computer Age Management Services Ltd,INE596I01012,Financial Services,Financial Services,NSE,INR,40201020,India
532339,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$,INE453B01029,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
532456,COMPUAGE,COMPUAGE INFOCOM LTD.,INE070C01037,Information Technology,Information Technology,NSE,INR,45,India
531041,COMPEAU,COMPETENT AUTOMOBILES CO.LTD.,INE823B01015,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
539986,COMSYN,Commercial Syn Bags Ltd,INE073V01015,Industrials,Capital Goods,NSE,INR,40203030,India
543843,COMMAND,Command Polymers Ltd,INE0LKQ01012,Industrials,Capital Goods,NSE,INR,40203030,India
531216,COMFINTE,COMFORT INTECH LTD.-$,INE819A01031,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
535267,COMFINCAP,COMFORT FINCAP LTD.,INE274M01018,Financial Services,Financial Services,NSE,INR,40201020,India
534691,COMCL,COMFORT COMMOTRADE LTD.,INE456N01019,Financial Services,Financial Services,NSE,INR,40201020,India
540023,COLORCHIPS,Colorchips New Media Ltd,INE621I01034,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
531210,COLINZ,COLINZ LABORATORIES LTD.,INE923C01011,Healthcare,Healthcare,NSE,INR,35,India
500830,COLPAL,COLGATE-PALMOLIVE (INDIA) LTD.,INE259A01022,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
542866,COLABCLOUD,Colab Cloud Platforms Ltd,INE317W01014,Financial Services,Financial Services,NSE,INR,40201020,India
532541,COFORGE,Coforge Ltd,INE591G01017,Information Technology,Information Technology,NSE,INR,45,India
539436,COFFEEDAY,Coffee Day Enterprises Ltd,INE335K01011,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
540678,COCHINSHIP,Cochin Shipyard Ltd,INE704P01017,Industrials,Capital Goods,NSE,INR,40203030,India
513353,COCHINM,COCHIN MINERALS & RUTILE LTD.-$,INE105D01013,Commodities,Chemicals,NSE,INR,15101010,India
508571,COCHMAL,COCHIN MALABAR ESTATES & INDUSTRIES LTD.,INE788M01017,Consumer Discretionary,Automobile and Auto Components,NSE,INR,25102010,India
520131,COARO,COASTAL ROADWAYS LTD.,INE229E01019,Services,Services,NSE,INR,20201040,India
501831,COASTCORP,COASTAL CORPORATION LTD.,INE377E01016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
533278,COALINDIA,COAL INDIA LTD.,INE522F01014,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
512018,CNIRESLTD,CNI RESEARCH LTD.,INE135H01029,Financial Services,Financial Services,NSE,INR,40201020,India
543441,CMSINFO,CMS Info Systems Ltd,INE925R01014,Services,Services,NSE,INR,20201040,India
517330,CMI,CMI LTD.,INE981B01011,Industrials,Capital Goods,NSE,INR,40203030,India
530839,CLIOINFO,CLIO INFOTECH LTD.,INE011B01017,Information Technology,Information Technology,NSE,INR,45,India
543318,CLEAN,Clean Science and Technology Ltd,INE227W01023,Commodities,Chemicals,NSE,INR,15101010,India
540481,CLFL,Classic Leasing & Finance Ltd,INE949C01016,Financial Services,Financial Services,NSE,INR,40201020,India
540310,CFL,Classic Filaments Ltd,INE181U01018,Consumer Discretionary,Textiles,NSE,INR,25203030,India
512213,CLASELE,CLASSIC ELECTRICALS LTD.,INE02BR01017,Services,Services,NSE,INR,20201040,India
543435,CLARA,Clara Industries Ltd,INE0JJS01014,Industrials,Capital Goods,NSE,INR,40203030,India
540403,CLEDUCATE,CL Educate Ltd,INE201M01029,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
521210,CITYMAN,CITYMAN LTD.,INE117C01010,Consumer Discretionary,Consumer Durables,NSE,INR,2520,India
532210,CUB,CITY UNION BANK LTD.,INE491A01021,Financial Services,Financial Services,NSE,INR,40201020,India
542727,CPML,City Pulse Multiplex Ltd,INE056001014,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
538674,CITYONLINE,City Online Services Ltd,INE158C01014,Telecommunication,Telecommunication,NSE,INR,5010,India
531235,CITIPOR,CITIPORT FINANCIAL SERVICES LTD.,INE494D01011,Financial Services,Financial Services,NSE,INR,40201020,India
502445,CITADEL,CITADEL REALTY AND DEVELOPERS LTD.,INE906D01014,Consumer Discretionary,Realty,NSE,INR,2550,India
500087,CIPLA,CIPLA LTD.,INE059A01026,Healthcare,Healthcare,NSE,INR,35,India
532324,CINEVISTA,CINEVISTA LTD.,INE039B01026,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
530457,CINERAD,CINERAD COMMUNICATIONS LTD.,INE959B01017,Consumer Discretionary,Media& Entertainment & Publication,NSE,INR,25401030,India
532807,CINELINE,Cineline India Limited,INE704H01022,Consumer Discretionary,Realty,NSE,INR,2550,India
526373,CINDHO,CINDRELLA HOTELS LTD.-$,INE908C01012,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
531283,CINDRELL,CINDRELLA FINANCIAL SERVICES LTD.,INE897D01015,Financial Services,Financial Services,NSE,INR,40201020,India
530829,CILSEC,CIL SECURITIES LTD.,INE830A01012,Financial Services,Financial Services,NSE,INR,40201020,India
533407,CNOVAPETRO,CIL NOVA PETROCHEMICALS LTD.,INE672K01025,Consumer Discretionary,Textiles,NSE,INR,25203030,India
534758,CIGNITI,CIGNITI TECHNOLOGIES LTD.,INE675C01017,Information Technology,Information Technology,NSE,INR,45,India
542678,CHCL,Cian Healthcare Ltd,INE05BN01019,Healthcare,Healthcare,NSE,INR,35,India
519477,CIANAGRO,CIAN Agro Industries & Infrastructure Ltd,INE052V01019,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
501833,CHOWGULSTM,CHOWGULE STEAMSHIPS LTD.,INE490A01015,Services,Services,NSE,INR,20201040,India
540681,CHOTHANI,Chothani Foods Ltd,INE344X01016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
519475,CHORDIA,CHORDIA FOOD PRODUCTS LTD.,INE975C01011,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
511243,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,INE121A01024,Financial Services,Financial Services,NSE,INR,40201020,India
504973,CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,INE149A01033,Financial Services,Financial Services,NSE,INR,40201020,India
526546,CHOKSILA,CHOKSI LABORATORIES LTD.,INE493D01013,Healthcare,Healthcare,NSE,INR,35,India
530427,CHOKSI,CHOKSI IMAGING LTD.,INE865B01016,Fast Moving Consumer Goods,Fast Moving Consumer Goods,NSE,INR,25201010,India
531358,CHOICEIN,CHOICE INTERNATIONAL LTD.,INE102B01014,Financial Services,Financial Services,NSE,INR,40201020,India
532992,CHLLTD,CHL LTD.,INE790D01020,Consumer Discretionary,Consumer Services,NSE,INR,252010,India
526817,CHEVIOT,CHEVIOT CO.LTD.-$,INE974B01016,Commodities,Forest Materials,NSE,INR,151050,India
500110,CHENNPETRO,CHENNAI PETROLEUM CORPORATION LTD.,INE178A01016,Energy,Oil& Gas & Consumable Fuels,NSE,INR,10101020,India
523489,CMMHOSP,CHENNAI MEENAKSHI MULTISPECIALITY HOSPITAL LTD.-$,INE889F01017,Healthcare,Healthcare,NSE,INR,35,India
539011,CHENFERRO,Chennai Ferrous Industries Ltd,INE777O01016,Commodities,Metals & Mining,NSE,INR,151040,India
537326,CHEMTECH,Chemtech Industrial Valves Ltd,INE212P01011,Industrials,Capital Goods,NSE,INR,40203030,India
543336,CHEMPLASTS,Chemplast Sanmar Ltd,INE488A01050,Commodities,Chemicals,NSE,INR,15101010,India
506365,CHEMOPH,CHEMO PHARMA LABORATORIES LTD.,INE320M01019,Healthcare,Healthcare,NSE,INR,35,India
539230,CHEMIESYNT,Chemiesynth (Vapi) Ltd,INE829R01018,Commodities,Chemicals,NSE,INR,15101010,India
541269,CHEMFABALKA,Chemfab Alkalis Ltd,INE783X01023,Commodities,Chemicals,NSE,INR,15101010,India
540395,CHEMCRUX,Chemcrux Enterprises Ltd,INE298W01016,Commodities,Chemicals,NSE,INR,15101010,India
543233,CHEMCON,Chemcon Speciality Chemicals Ltd,INE03YM01018,Commodities,Chemicals,NSE,INR,15101010,India
530871,CHEMBOND,CHEMBOND CHEMICALS LTD.-$,INE995D01025,Commodities,Chemicals,NSE,INR,15101010,India
539800,CHDCHEM,CHD Chemicals Ltd,INE043U01010,Commodities,Chemicals,NSE,INR,15101010,India
531977,CHLOGIST,CHARTERED LOGISTICS LTD.,INE558F01026,Services,Services,NSE,INR,20201040,India
511696,CHRTEDCA,CHARTERED CAPITAL & INVESTMENT LTD.,INE953B01010,Financial Services,Financial Services,NSE,INR,40201020,India
